task,archive_path,parent_path,archive_method_family,transfer_hint,source_policy,archive_nodes,archive_initializers,archive_initializer_elements,archive_constant_elements,archive_parameter_elements_static,archive_terminal_op,archive_op_types,archive_opset,archive_file_size,parent_nodes,parent_initializers,parent_initializer_elements,parent_constant_elements,parent_parameter_elements_static,parent_terminal_op,parent_op_types,parent_opset,parent_file_size,archive_score_task,archive_score_path,archive_score_ok,archive_score_valid_all_checked,archive_score_examples_checked,archive_score_examples_passed,archive_score_examples_failed,archive_score_memory,archive_score_params,archive_score_cost,archive_score_points,archive_score_file_size,archive_score_sha256,archive_score_error,parent_score_task,parent_score_path,parent_score_ok,parent_score_valid_all_checked,parent_score_examples_checked,parent_score_examples_passed,parent_score_examples_failed,parent_score_memory,parent_score_params,parent_score_cost,parent_score_points,parent_score_file_size,parent_score_sha256,parent_score_error,archive_minus_parent_cost,archive_lower_and_valid
task199,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task199.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task199.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,22,9,104,0,104,Einsum,Add:1;And:1;Cast:3;Concat:3;Div:2;Einsum:4;Equal:3;Less:2;Mod:1;ReduceL2:1;Reshape:1,13,1428,28,10,88,0,88,Equal,Add:1;And:1;Cast:6;Concat:1;Div:2;Einsum:3;Equal:2;LessOrEqual:2;Mod:1;Mul:1;Pad:1;ReduceSum:1;ScatterND:1;Transpose:1;Where:4,12,2190,task199,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task199.onnx,True,True,266,266,0,802,104,906,18.19096069395702,1428,70c45c7fe6a3ca13189e0d9c9c82839668b0ce07b21f4cfbad68b11ba039fbbf,,task199,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task199.onnx,True,True,266,266,0,1735,88,1823,17.491761225321337,2190,6df60e7c246c41e39aabad1ad0ed6b6094ce0957f2b891c5d5380939922ef99a,,-917,True
task200,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task200.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task200.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,7,7,203,0,203,Einsum,Cast:2;Concat:1;Conv:2;Einsum:1;ReduceMax:1,13,1326,7,7,203,0,203,Einsum,Cast:2;Concat:1;Conv:2;Einsum:1;ReduceMax:1,13,1326,task200,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task200.onnx,True,True,84,84,0,420,203,623,18.565453481212547,1326,1e529cfaf059e7c37000455e34dd4715ac501ef5ca1312b6a43ba5a3d3fdc68c,,task200,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task200.onnx,True,True,84,84,0,420,203,623,18.565453481212547,1326,1e529cfaf059e7c37000455e34dd4715ac501ef5ca1312b6a43ba5a3d3fdc68c,,0,False
task201,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task201.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task201.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,62,25,170,0,170,Pad,Add:3;And:4;ArgMax:6;Cast:3;Conv:1;Einsum:2;Equal:4;Gather:7;Greater:1;Less:1;LessOrEqual:6;Max:1;Min:4;Or:2;Pad:2;ReduceMax:3;Sub:3;Where:9,13,4749,62,27,137,0,137,Pad,Add:3;And:4;ArgMax:6;Cast:3;Conv:1;Einsum:2;Equal:4;Gather:7;Greater:1;Less:1;LessOrEqual:6;Max:1;Min:4;Or:2;Pad:2;ReduceMax:3;Sub:3;Where:9,18,4629,task201,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task201.onnx,True,True,266,266,0,2876,170,3046,16.978415466544895,4749,1584a54f95d813b040a8915c77e14f9522eb2e4e0bfa70d2562563fef1198f48,,task201,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task201.onnx,True,True,266,266,0,2876,137,3013,16.9893084608697,4629,9614d093fd95f4c838c0d5e024bd0e2fd8451cfbc8eaab01fc0976ada04fc03f,,33,False
task202,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task202.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task202.onnx,reduction_mask_logic,rederive_rule_with_fewer_materialized_intermediates,analysis_only_do_not_copy_or_submit_archive_model,21,3,30,0,30,Where,Cast:4;Div:2;Einsum:6;Equal:2;ReduceMax:2;Sub:2;Where:3,13,1119,32,11,76,0,76,Equal,Cast:4;Div:2;Einsum:8;Equal:3;Greater:2;Max:3;Min:1;Where:9,13,2549,task202,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task202.onnx,True,True,230,230,0,1993,30,2023,17.387663162832254,1119,f88b273a4f17da68fec200b8c3666dd48e3d20668043d7b7fb6f22497d1f094e,,task202,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task202.onnx,True,True,230,230,0,4405,76,4481,16.592398485213856,2549,433d70ca8bcc6a63b64f886d20b26b8ef44587e2865b2a18ef1858dcaa06c741,,-2458,True
task203,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task203.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task203.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,9,4,22,0,22,Gather,Cast:2;Gather:2;QuantizeLinear:1;ReduceL1:1;ReduceMax:1;ScatterElements:1;Sub:1,13,602,10,2,3,0,3,Gather,Add:1;ArgMax:1;Cast:2;Equal:1;Gather:1;ReduceMax:1;ReduceSum:1;Sub:1;Transpose:1,17,520,task203,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task203.onnx,True,True,267,267,0,194,22,216,19.624721592315836,602,45f547e4ec9b55f592b273d418dfa6304c0efea40015d1964ded0b64e60957a8,,task203,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task203.onnx,True,True,267,267,0,352,3,355,19.127882210524582,520,30fac90ee11cfd61f56c78078cc9ba228dfc6349f833c611e4361662e16884c1,,-139,True
task204,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task204.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task204.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,30,28,452,0,452,QLinearConv,Cast:3;Concat:1;Max:2;MaxPool:7;Min:1;Pad:2;QLinearConv:9;ReduceMax:2;Slice:3,13,3633,15,17,1234,0,1234,QLinearConv,Cast:3;Concat:1;QLinearConv:5;QLinearMatMul:1;ReduceMax:2;Slice:3,10,3519,task204,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task204.onnx,True,True,268,268,0,9780,452,10232,15.76672465674132,3633,3e40e163b7c87aa188dceb4b737315b0dccb6527f0d5a9d910247f3226df8729,,task204,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task204.onnx,True,True,268,268,0,7732,1234,8966,15.898805075284615,3519,1a4c53006d97903d9777ebc3f252c97b98fdf4c5bc6f0138a757adb39e502023,,1266,False
task205,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task205.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task205.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,73,16,34,0,34,Einsum,Add:6;And:1;ArgMax:8;AveragePool:2;Cast:18;Concat:5;Einsum:7;Equal:1;Gather:1;Greater:2;GreaterOrEqual:3;Less:1;LessOrEqual:1;Pad:4;ReduceMax:2;Reshape:4;Slice:4;Sub:2;Xor:1,18,3604,73,16,34,0,34,Einsum,Add:6;And:1;ArgMax:8;AveragePool:2;Cast:18;Concat:5;Einsum:7;Equal:1;Gather:1;Greater:2;GreaterOrEqual:3;Less:1;LessOrEqual:1;Pad:4;ReduceMax:2;Reshape:4;Slice:4;Sub:2;Xor:1,18,3604,task205,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task205.onnx,True,True,266,266,0,2050,34,2084,17.357955597126743,3604,a695b2481d6664c45e950ba07ba13c5fca443bc45e88c38a91c67ed92dc26fd8,,task205,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task205.onnx,True,True,266,266,0,2050,34,2084,17.357955597126743,3604,a695b2481d6664c45e950ba07ba13c5fca443bc45e88c38a91c67ed92dc26fd8,,0,False
task206,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task206.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task206.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,30,10,135,0,135,ScatterND,Add:3;ArgMax:1;Cast:2;Concat:4;Div:2;Einsum:5;Reshape:1;RoiAlign:1;Round:1;ScatterND:1;Sub:2;Unsqueeze:7,12,2498,30,10,135,0,135,ScatterND,Add:3;ArgMax:1;Cast:2;Concat:4;Div:2;Einsum:5;Reshape:1;RoiAlign:1;Round:1;ScatterND:1;Sub:2;Unsqueeze:7,12,2498,task206,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task206.onnx,True,True,266,266,0,1648,135,1783,17.51394738213686,2498,a7c394dda9677b3f96368649b1aa9fef61188a297617ad85cd040714f4fadcd0,,task206,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task206.onnx,True,True,266,266,0,1648,135,1783,17.51394738213686,2498,a7c394dda9677b3f96368649b1aa9fef61188a297617ad85cd040714f4fadcd0,,0,False
task207,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task207.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task207.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,5,114,0,114,Einsum,Einsum:1,18,798,13,13,44,0,44,Pad,Cast:3;GlobalMaxPool:1;Mod:1;Pad:1;Slice:4;Sub:1;Sum:1;Where:1,18,1400,task207,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task207.onnx,True,True,265,265,0,0,114,114,20.263801551605503,798,9e0a7637b2d2f2df565e935d65e29691bf75e5e9531b1e7d411245e804f02a0e,,task207,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task207.onnx,True,True,265,265,0,192,44,236,19.53616819497439,1400,2920def49433195fdd7bb263c4962c07ad72e80ab43303d8c1cb19b6d3b462d3,,-122,True
task208,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task208.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task208.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,80,23,133,0,133,Where,Add:8;And:3;ArgMax:3;Cast:7;Concat:1;Div:8;Einsum:4;Equal:5;Gather:5;Greater:1;GreaterOrEqual:2;Less:3;LessOrEqual:2;Or:2;QLinearConv:1;ReduceMax:2;ReduceSum:1;Reshape:2;ScatterND:1;Slice:2;Sub:8;Unsqueeze:3;Where:6,12,4059,81,23,133,0,133,Where,Add:8;And:3;ArgMax:3;Cast:7;Concat:1;Div:8;Einsum:4;Equal:5;Gather:5;Greater:1;GreaterOrEqual:2;Less:3;LessOrEqual:2;Or:2;QLinearConv:1;ReduceMax:2;ReduceSum:1;Reshape:2;ScatterND:1;Slice:2;Sub:8;Unsqueeze:4;Where:6,12,4104,task208,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task208.onnx,True,True,266,266,0,4048,133,4181,16.661694268643437,4059,4687d21a0bfb46869a18fca5deac61f7d9b237c3b9b19a3d50145ffd53a98de7,,task208,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task208.onnx,True,True,266,266,0,4052,133,4185,16.660738017076426,4104,e7fdc6fb427523656781b7d7343ec03c4ede9b172e6cd704504d39790f7586d8,,-4,True
task209,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task209.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task209.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,111,35,714,0,714,Equal,Add:6;And:2;ArgMax:11;Cast:21;Clip:2;Concat:1;Conv:1;Div:2;Einsum:2;Equal:5;Gather:9;Greater:5;Min:5;Mul:2;Pad:4;ReduceMax:9;Reshape:10;ScatterND:1;Sub:11;Where:2,20,6680,163,28,268,0,268,Equal,Add:12;And:4;ArgMax:14;Cast:39;Clip:2;Concat:3;Conv:4;Div:3;Einsum:7;Equal:8;Expand:4;Floor:1;Gather:4;Greater:9;GreaterOrEqual:2;GridSample:2;Less:1;LessOrEqual:2;Min:1;Mul:14;Not:2;Pad:1;ReduceSum:1;Reshape:1;Sub:15;Where:7,18,6801,task209,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task209.onnx,True,True,266,266,0,6895,714,7609,16.06291296382348,6680,8e0693495c92bc40c7a4f87b75577694e75a283e6bbda170f02291c5d7475c6e,,task209,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task209.onnx,True,True,266,266,0,7363,268,7631,16.060025822710365,6801,df77936ab6e6f10bc77cc617cfed979a6ae45bfefd6723abaef4893605c8a782,,-22,True
task210,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task210.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task210.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,1,1,30,0,30,Gather,Gather:1,12,479,1,1,30,0,30,Gather,Gather:1,12,479,task210,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task210.onnx,True,True,266,266,0,0,30,30,21.598802618337846,479,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,,task210,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task210.onnx,True,True,266,266,0,0,30,30,21.598802618337846,479,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,,0,False
task211,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task211.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task211.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,4,126,0,126,Einsum,Einsum:1,13,805,1,3,270,0,270,Einsum,Einsum:1,17,1289,task211,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task211.onnx,True,True,266,266,0,0,126,126,20.163718093048523,805,dfe0e43453303ebda17a7787355d151ff2bcc3fa5d027d97c06833400a626c05,,task211,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task211.onnx,True,True,266,266,0,0,270,270,19.401578041001624,1289,f8becd26db4c6d2f4068d22a7924733976063adfb56c458cb3189e93ef9a99e2,,-144,True
task212,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task212.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task212.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,8,412,0,412,Einsum,Einsum:1,13,2167,1,8,412,0,412,Einsum,Einsum:1,13,2167,task212,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task212.onnx,True,True,265,265,0,0,412,412,18.978976650650473,2167,f5303effda475011070aa0ce6c0db01a4b934d2d788cc012c7b520a0069a6529,,task212,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task212.onnx,True,True,265,265,0,0,412,412,18.978976650650473,2167,f5303effda475011070aa0ce6c0db01a4b934d2d788cc012c7b520a0069a6529,,0,False
task213,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task213.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task213.onnx,reduction_mask_logic,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,59,14,48,0,48,Pad,And:4;Cast:9;Div:2;Einsum:4;Equal:2;Greater:5;Not:1;Or:6;Pad:1;ReduceSum:5;Slice:12;Unsqueeze:2;Where:6,13,5128,59,14,48,0,48,Pad,And:4;Cast:9;Div:2;Einsum:4;Equal:2;Greater:5;Not:1;Or:6;Pad:1;ReduceSum:5;Slice:12;Unsqueeze:2;Where:6,13,5128,task213,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task213.onnx,True,True,265,265,0,1802,48,1850,17.477059081927628,5128,405d977bfebe2eafc28fdeff699190d4a3c7f189903239d0ae5f7bbe89ddfabd,,task213,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task213.onnx,True,True,265,265,0,1802,48,1850,17.477059081927628,5128,405d977bfebe2eafc28fdeff699190d4a3c7f189903239d0ae5f7bbe89ddfabd,,0,False
task214,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task214.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task214.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,8,6,123,0,123,Pad,Cast:1;Concat:1;Einsum:1;Equal:1;Gather:2;Pad:1;Transpose:1,13,974,8,6,123,0,123,Pad,Cast:1;Concat:1;Einsum:1;Equal:1;Gather:2;Pad:1;Transpose:1,13,974,task214,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task214.onnx,True,True,266,266,0,402,123,525,18.736601737408378,974,23ce054bc1ed253b92154433cd52e6d042f0390a09d2b2f8f83beb50d9fa36bb,,task214,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task214.onnx,True,True,266,266,0,402,123,525,18.736601737408378,974,23ce054bc1ed253b92154433cd52e6d042f0390a09d2b2f8f83beb50d9fa36bb,,0,False
task215,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task215.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task215.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,12,8,98,0,98,Gather,Cast:1;Div:1;Gather:1;Less:2;ReduceMax:1;ReduceSum:3;Slice:1;Where:2,13,1052,12,4,91,0,91,Gather,Cast:1;Div:1;Gather:1;Less:2;ReduceMax:1;ReduceSum:3;Slice:1;Where:2,9,984,task215,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task215.onnx,True,True,265,265,0,531,98,629,18.55586874329956,1052,1abb63a372badbe4f360276ed3f3ce347b85a50060d8daafce10b630ab7cf346,,task215,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task215.onnx,True,True,265,265,0,531,91,622,18.56705990726082,984,9db4c20f550b320f1d1717ca8ef76a6949f37921860a4542dd6d071eeac6fa5d,,7,False
task216,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task216.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task216.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,76,20,93,0,93,Pad,And:2;ArgMax:5;ArgMin:2;Cast:11;Concat:5;Div:1;Equal:2;Flatten:1;Gather:7;GatherND:1;GreaterOrEqual:2;Less:4;MatMulInteger:2;Max:2;Mod:1;Pad:1;QLinearConv:1;ReduceMax:2;ReduceMin:2;ScatterElements:1;Slice:2;Squeeze:1;Sub:4;Transpose:1;Unsqueeze:11;Where:2,13,3863,76,17,87,0,87,Pad,And:2;ArgMax:5;ArgMin:2;Cast:11;Concat:5;Div:1;Equal:2;Flatten:1;Gather:7;GatherND:1;GreaterOrEqual:2;Less:4;MatMulInteger:2;Max:2;Mod:1;Pad:1;QLinearConv:1;ReduceMax:2;ReduceMin:2;ScatterElements:1;Slice:2;Squeeze:1;Sub:4;Transpose:1;Unsqueeze:11;Where:2,12,3895,task216,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task216.onnx,True,True,266,266,0,8694,93,8787,15.918971364504158,3863,dfbfe486bf2f36e90b5cf70db7697a10d4a00d70621d3f65eb568f3801b6d7a4,,task216,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task216.onnx,True,True,266,266,0,8694,87,8781,15.919654424640004,3895,cbcc11b1e6d08c909e1322fb1ffcd3dfc12f2a383d3e732f74450003f79eddce,,6,False
task217,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task217.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task217.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,13,7,41,0,41,Pad,And:1;Cast:1;Conv:1;Equal:1;Less:1;Pad:2;ReduceMax:1;Reshape:1;Unsqueeze:2;Where:2,11,1049,13,7,41,0,41,Pad,And:1;Cast:1;Conv:1;Equal:1;Less:1;Pad:2;ReduceMax:1;Reshape:1;Unsqueeze:2;Where:2,11,1049,task217,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task217.onnx,True,True,266,266,0,1429,41,1470,17.70698232022722,1049,6f702690e2769bff117871d891c2ac5e79d2b017f0cb48ba289a20b3f6c472a7,,task217,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task217.onnx,True,True,266,266,0,1429,41,1470,17.70698232022722,1049,6f702690e2769bff117871d891c2ac5e79d2b017f0cb48ba289a20b3f6c472a7,,0,False
task218,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task218.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task218.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,22,11,97,0,97,Pad,Cast:5;Conv:3;Equal:1;Gather:2;Min:1;Pad:1;Squeeze:2;TopK:2;Unsqueeze:1;Where:4,13,3128,22,11,97,0,97,Pad,Cast:5;Conv:3;Equal:1;Gather:2;Min:1;Pad:1;Squeeze:2;TopK:2;Unsqueeze:1;Where:4,13,3128,task218,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task218.onnx,True,True,266,266,0,552,97,649,18.52456728329591,3128,a4cde54ca4e186335a232eabd890b72aa610de03fb04d38671b86178156a401c,,task218,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task218.onnx,True,True,266,266,0,552,97,649,18.52456728329591,3128,a4cde54ca4e186335a232eabd890b72aa610de03fb04d38671b86178156a401c,,0,False
task219,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task219.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task219.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,197,30,82,0,82,Equal,Add:14;ArgMax:15;Cast:25;Concat:11;CumSum:1;Equal:6;Gather:23;Max:6;Mul:22;Pad:7;ReduceMax:7;ReduceSum:14;Reshape:1;Slice:6;Squeeze:7;Sub:8;Unsqueeze:24,17,9609,197,30,82,0,82,Equal,Add:14;ArgMax:15;Cast:25;Concat:11;CumSum:1;Equal:6;Gather:23;Max:6;Mul:22;Pad:7;ReduceMax:7;ReduceSum:14;Reshape:1;Slice:6;Squeeze:7;Sub:8;Unsqueeze:24,17,9609,task219,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task219.onnx,True,True,265,265,0,8633,82,8715,15.92719904204588,9609,b90add754f9a616658023f986e451508b8e06b4b471ac78d9edb79c720f19f71,,task219,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task219.onnx,True,True,265,265,0,8633,82,8715,15.92719904204588,9609,b90add754f9a616658023f986e451508b8e06b4b471ac78d9edb79c720f19f71,,0,False
task220,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task220.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task220.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,19,17,305,0,305,Einsum,Add:3;Concat:3;Einsum:10;Mul:3,13,3049,1,1,900,0,900,Conv,Conv:1,17,3775,task220,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task220.onnx,True,True,267,267,0,132,305,437,18.92006680490441,3049,b6dfd2919336138dfcae4c4b65ffbbe2d9b37cc9ed31722ba4f335a6c28772d9,,task220,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task220.onnx,True,True,267,267,0,0,900,900,18.197605236675688,3775,42a3febf8cb74ef85d4ed828ddfea69621184c455d2d38e4b35f818d79cde3fe,,-463,True
